Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-03-24 00:00:00-03:00,14.324495353988542,14.58941342462206,14.179421487541918,14.374957084655762,52556800,0.0,0.0
2023-03-27 00:00:00-03:00,14.576798842335217,14.734488137633265,14.400186398494819,14.620951652526855,39148700,0.0,0.0
2023-03-28 00:00:00-03:00,14.646180746901054,14.911098800863936,14.602027938419539,14.879561424255371,29091100,0.0,0.0
2023-03-29 00:00:00-03:00,14.95525287723972,15.16340391156882,14.80387129115175,15.07509708404541,49148600,0.0,0.0
2023-03-30 00:00:00-03:00,15.295858894948854,15.314782040090348,14.936327558775856,15.119246482849121,56116900,0.0,0.0
2023-03-31 00:00:00-03:00,15.13816995720219,15.276936082036693,14.639871285302263,14.791254043579102,59547800,0.0,0.0
2023-04-03 00:00:00-03:00,15.19494105099346,15.45355140686239,15.012020885436767,15.447243690490723,73931200,0.0,0.0
2023-04-04 00:00:00-03:00,15.535547238059486,15.617546336862523,15.201246736539526,15.308475494384766,57505700,0.0,0.0
2023-04-05 00:00:00-03:00,15.258015265564584,15.47247278536399,14.677718659590967,15.358936309814453,93626400,0.0,0.0
2023-04-06 00:00:00-03:00,15.352628717506224,15.403089240036554,15.10663382055509,15.138171195983887,29565400,0.0,0.0
2023-04-10 00:00:00-03:00,15.157094796436166,15.554471272863873,15.157094796436166,15.459857940673828,41455900,0.0,0.0
2023-04-11 00:00:00-03:00,15.57970206218814,16.210459211214804,15.535548051174294,16.18522834777832,80565000,0.0,0.0
2023-04-12 00:00:00-03:00,16.387068768718525,16.494297521220513,15.8824635822819,16.305070877075195,71563400,0.0,0.0
2023-04-13 00:00:00-03:00,16.30507124153749,16.456452800852265,16.27353266475919,16.418607711791992,38852800,0.0,0.0
2023-04-14 00:00:00-03:00,16.273534381260784,16.65198892100323,16.223073856166714,16.588912963867188,38421100,0.0,0.0
2023-04-17 00:00:00-03:00,16.551065437291822,16.904289061015426,16.53214229201116,16.84752082824707,49427100,0.0,0.0
2023-04-18 00:00:00-03:00,16.8475208497312,17.421510893240267,16.72767787202175,17.27643585205078,99478800,0.0,0.0
2023-04-19 00:00:00-03:00,17.131364521394012,17.225977855618936,16.68352751129491,16.721372604370117,73217800,0.0,0.0
2023-04-20 00:00:00-03:00,16.727678775367707,17.01782646726826,16.58260492941743,16.83490753173828,54738400,0.0,0.0
2023-04-24 00:00:00-03:00,16.778140693556754,17.194440322834975,16.71506473695349,17.15659523010254,43820900,0.0,0.0
2023-04-25 00:00:00-03:00,17.13136441771956,17.345821948970926,16.85383092967536,17.08721160888672,53854100,0.0,0.0
2023-04-26 00:00:00-03:00,17.106135743329215,17.16921050068566,16.87275505065918,16.87275505065918,40249400,0.0,0.0
2023-04-27 00:00:00-03:00,16.935830723217084,17.143980546947343,16.342918630168466,16.4627628326416,115632700,0.0,0.0
2023-04-28 00:00:00-03:00,16.768401830852703,17.08813748814089,16.448664818344692,16.839454650878906,81138500,2.930163,0.0
2023-05-02 00:00:00-03:00,16.83945377216271,16.86787408555827,16.086295816493973,16.1573486328125,67911100,0.0,0.0
2023-05-03 00:00:00-03:00,16.057878487927216,16.334983032335774,15.929983665824805,16.100509643554688,51133700,0.0,0.0
2023-05-04 00:00:00-03:00,16.263927469878485,16.612084785309733,16.0649812069005,16.35629653930664,57854400,0.0,0.0
2023-05-05 00:00:00-03:00,16.555245755430406,17.173403616913525,16.469983443293437,17.052614212036133,83365200,0.0,0.0
2023-05-08 00:00:00-03:00,17.37235068740367,17.500244151315698,17.201823358414362,17.414981842041016,59352300,0.0,0.0
2023-05-09 00:00:00-03:00,17.34392792752837,17.62103244813981,17.223138534273655,17.47182273864746,33978200,0.0,0.0
2023-05-10 00:00:00-03:00,17.47182465334235,17.635245216472327,17.28708783428323,17.4291934967041,41500700,0.0,0.0
2023-05-11 00:00:00-03:00,17.144980543228154,18.104190285401792,17.002876249526075,18.06866455078125,136878100,0.0,0.0
2023-05-12 00:00:00-03:00,18.1752425605373,18.999452046846272,18.104189738223795,18.651294708251953,117237500,0.0,0.0
2023-05-15 00:00:00-03:00,18.516296141150928,18.580243551443242,18.047349369153935,18.232086181640625,81996700,0.0,0.0
2023-05-16 00:00:00-03:00,18.551822108316717,19.20550565316797,18.53050585443834,18.68682098388672,117782700,0.0,0.0
2023-05-17 00:00:00-03:00,18.899980602904822,19.01366458670894,18.125507616226763,18.232086181640625,107129200,0.0,0.0
2023-05-18 00:00:00-03:00,18.18234797629959,18.367084772206525,18.01182201589777,18.33866310119629,63010500,0.0,0.0
2023-05-19 00:00:00-03:00,18.530506145895387,18.601558971387625,18.217874526861497,18.310243606567383,69245500,0.0,0.0
2023-05-22 00:00:00-03:00,18.38840022593277,18.48076930428752,18.118401119275617,18.203664779663086,38010200,0.0,0.0
2023-05-23 00:00:00-03:00,18.224979129590793,18.779189517372288,18.132611409237143,18.651294708251953,58285300,0.0,0.0
2023-05-24 00:00:00-03:00,18.651294975227728,19.11313629404653,18.50918932856661,18.935504913330078,54796400,0.0,0.0
2023-05-25 00:00:00-03:00,19.04208264888533,19.070504319078864,18.60866302019251,18.793399810791016,49182700,0.0,0.0
2023-05-26 00:00:00-03:00,19.04918915818999,19.120241982526217,18.850242876312432,19.042083740234375,39866600,0.0,0.0
2023-05-29 00:00:00-03:00,19.00655746661229,19.056294035671048,18.87155723972432,18.963926315307617,17977100,0.0,0.0
2023-05-30 00:00:00-03:00,18.985240105473274,19.042082088969128,18.658399039177045,18.75076675415039,45736700,0.0,0.0
2023-05-31 00:00:00-03:00,18.6655080133207,18.729455426341506,18.381298041683813,18.558929443359375,49207600,0.0,0.0
2023-06-01 00:00:00-03:00,18.686820704248394,19.18418911220842,18.58734756474434,19.1557674407959,63148200,0.0,0.0
2023-06-02 00:00:00-03:00,19.489715581194908,19.61050497597757,19.26234762753811,19.312084197998047,39919300,0.0,0.0
2023-06-05 00:00:00-03:00,19.567874906582322,19.58208438805746,19.347611003467954,19.518136978149414,39321700,0.0,0.0
2023-06-06 00:00:00-03:00,19.503926396066785,20.072346279595692,19.33339907578821,19.930240631103516,75426600,0.0,0.0
2023-06-07 00:00:00-03:00,20.35655999724004,20.64787541098635,20.200244839080113,20.512876510620117,82330400,0.0,0.0
2023-06-09 00:00:00-03:00,20.676292954818873,21.59287017319971,20.61945096728533,21.514713287353516,80442400,0.0,0.0
2023-06-12 00:00:00-03:00,21.472082374627092,22.01918739227333,21.34418890959523,21.891292572021484,119350400,0.0,0.0
2023-06-13 00:00:00-03:00,22.13625543311293,22.13625543311293,21.644170696456246,21.848575592041016,79174900,1.893576,0.0
2023-06-14 00:00:00-03:00,21.90914057726067,22.787322998046875,21.86371630296895,22.787322998046875,98326000,0.0,0.0
2023-06-15 00:00:00-03:00,22.863027762529132,23.355112495928477,22.166538134898076,22.249813079833984,120579500,0.0,0.0
2023-06-16 00:00:00-03:00,22.128685390469887,22.651052991446218,21.984846187565037,22.439077377319336,94572000,0.0,0.0
2023-06-19 00:00:00-03:00,22.431505902340184,23.05986056703443,22.370941649500946,23.029579162597656,34573900,0.0,0.0
2023-06-20 00:00:00-03:00,22.93873397363831,23.27940882673787,22.635912684197482,23.143138885498047,55605300,0.0,0.0
2023-06-21 00:00:00-03:00,23.415677702396895,24.22572515627533,23.355113447264834,24.112167358398438,89294300,0.0,0.0
2023-06-22 00:00:00-03:00,23.8169164214716,23.991039926271256,23.52923655765767,23.80934715270996,43455800,0.0,0.0
2023-06-23 00:00:00-03:00,23.620081316109637,23.680645567936967,22.628339706984306,22.832744598388672,76023400,0.0,0.0
2023-06-26 00:00:00-03:00,22.80246353450739,23.506522431012506,22.80246353450739,23.34754180908203,53635000,0.0,0.0
2023-06-27 00:00:00-03:00,23.41567741552368,23.620082315577303,22.969015497909798,23.165849685668945,48399600,0.0,0.0
2023-06-28 00:00:00-03:00,23.150708739928792,23.60494137923249,23.127996602575593,23.385395050048828,36794600,0.0,0.0
2023-06-29 00:00:00-03:00,23.46867046247272,23.55951756412397,23.286977703135907,23.491382598876953,32071800,0.0,0.0
2023-06-30 00:00:00-03:00,23.468669264269185,23.52923351428932,22.196818569880744,22.35580062866211,104262900,0.0,0.0
2023-07-03 00:00:00-03:00,22.499644468566164,22.847890061106142,22.499644468566164,22.772184371948242,31266900,0.0,0.0
2023-07-04 00:00:00-03:00,22.681333689282106,23.006867090691312,22.681333689282106,22.82517433166504,18308000,0.0,0.0
2023-07-05 00:00:00-03:00,22.832745381974494,23.12799593926958,22.454218434071777,22.794893264770508,53585500,0.0,0.0
2023-07-06 00:00:00-03:00,22.598059000265586,22.711616795449693,22.06812069745214,22.44664764404297,47685700,0.0,0.0
2023-07-07 00:00:00-03:00,22.529922089655635,22.86302617821355,22.227100847314617,22.333087921142578,55533500,0.0,0.0
2023-07-10 00:00:00-03:00,22.037838500733645,22.46178826137181,21.96213282534256,22.370941162109375,25590200,0.0,0.0
2023-07-11 00:00:00-03:00,22.355802247826656,22.355802247826656,21.954563159904197,22.0681209564209,40877000,0.0,0.0
2023-07-12 00:00:00-03:00,22.105975535151572,22.53749604815171,22.060551259282025,22.083263397216797,40181800,0.0,0.0
2023-07-13 00:00:00-03:00,22.00755918918553,22.49964399234774,21.984848493694987,22.431509017944336,35886500,0.0,0.0
2023-07-14 00:00:00-03:00,22.333089295565244,22.393653547760692,21.848575278001658,21.992414474487305,34451100,0.0,0.0
2023-07-17 00:00:00-03:00,21.50790352936086,22.022700468544542,21.159659390481238,21.94699478149414,52160800,0.0,0.0
2023-07-18 00:00:00-03:00,21.95456401801019,22.105975381927603,21.73501768472651,21.825864791870117,35640400,0.0,0.0
2023-07-19 00:00:00-03:00,21.81072140194744,22.05297840721986,21.629028647993124,22.0302677154541,46517700,0.0,0.0
2023-07-20 00:00:00-03:00,22.007557591324588,22.219533212296426,21.86371693980921,22.052980422973633,33177100,0.0,0.0
2023-07-21 00:00:00-03:00,22.068121258153976,22.605630286832028,22.052979833353863,22.4693603515625,52059200,0.0,0.0
2023-07-24 00:00:00-03:00,22.560207080437515,23.02201045094263,22.5299256733695,22.93873405456543,45268100,0.0,0.0
2023-07-25 00:00:00-03:00,23.090144834210797,23.50652391756927,22.86302923309995,23.468671798706055,56261000,0.0,0.0
2023-07-26 00:00:00-03:00,23.43081967984284,23.63522314325629,23.188561209634624,23.468671798706055,45880200,0.0,0.0
2023-07-27 00:00:00-03:00,23.355112495928477,23.385393900278164,22.24224236775514,22.249813079833984,86471900,0.0,0.0
2023-07-28 00:00:00-03:00,22.28009666173537,22.67376503900289,22.19682027009185,22.529924392700195,43608600,0.0,0.0
2023-07-31 00:00:00-03:00,22.938733815998223,23.58222995411636,22.938733815998223,23.55194854736328,91290800,0.0,0.0
2023-08-01 00:00:00-03:00,23.536805924303813,23.536805924303813,22.673764938253942,23.165849685668945,75752400,0.0,0.0
2023-08-02 00:00:00-03:00,23.09771448681813,23.150708028381057,22.560205471039048,23.112855911254883,62068400,0.0,0.0
2023-08-03 00:00:00-03:00,23.415676562238318,23.567086470713125,23.180990265524677,23.408105850219727,57304400,0.0,0.0
2023-08-04 00:00:00-03:00,23.24155676426235,23.574659461484405,22.514784223849347,22.711618423461914,120685800,0.0,0.0
2023-08-07 00:00:00-03:00,22.60563335337645,23.090147460980383,22.60563335337645,22.85546112060547,44984900,0.0,0.0
2023-08-08 00:00:00-03:00,22.643481803770335,23.00686732553211,22.49964115991916,22.8781681060791,34771300,0.0,0.0
2023-08-09 00:00:00-03:00,22.870600545032417,23.256698256588678,22.832748422787372,23.059864044189453,48561500,0.0,0.0
2023-08-10 00:00:00-03:00,22.938732754829587,23.36268398148666,22.802464264795955,23.188560485839844,54020200,0.0,0.0
2023-08-11 00:00:00-03:00,23.173420272693523,23.49895367976752,22.83274544111243,23.13556671142578,39403200,0.0,0.0
2023-08-14 00:00:00-03:00,23.075002245550017,23.271836430438317,22.916021621581987,23.196130752563477,27992700,0.0,0.0
2023-08-15 00:00:00-03:00,24.263577367950802,24.33928449211543,23.355113537461467,23.36268424987793,87366200,0.0,0.0
2023-08-16 00:00:00-03:00,23.468671648430544,24.21058414753882,23.377824542188453,23.87748146057129,74461000,0.0,0.0
2023-08-17 00:00:00-03:00,24.036463209071552,24.36956591152612,23.703359062651153,23.801776885986328,57570600,0.0,0.0
2023-08-18 00:00:00-03:00,23.779064530287737,23.98346944399545,23.604942467780788,23.862340927124023,45579700,0.0,0.0
2023-08-21 00:00:00-03:00,23.998610156961693,24.24843645212037,23.445959690685115,23.69578742980957,42236900,0.0,0.0
2023-08-22 00:00:00-03:00,23.970310009885065,24.056760787963867,23.765972761067403,24.056760787963867,31372200,1.149304,0.0
2023-08-23 00:00:00-03:00,24.52044819230326,25.337797164916992,24.433997416620873,25.337797164916992,95507400,0.0,0.0
2023-08-24 00:00:00-03:00,25.361376356913027,25.71503729735035,25.023434013608018,25.29850196838379,49332300,0.0,0.0
2023-08-25 00:00:00-03:00,25.447824114312493,25.518556293984137,24.991993845758458,25.125598907470703,34079000,0.0,0.0
2023-08-28 00:00:00-03:00,25.227765040217626,25.416385172349393,25.039147906101153,25.408527374267578,24956100,0.0,0.0
2023-08-29 00:00:00-03:00,25.463544845581055,25.542134830468505,25.141319611709438,25.463544845581055,40607500,0.0,0.0
2023-08-30 00:00:00-03:00,25.471399530207783,25.699314655733858,25.384948758593385,25.63644027709961,34637900,0.0,0.0
2023-08-31 00:00:00-03:00,25.707173090274935,25.770047470465247,25.054866385877776,25.102022171020508,48971500,0.0,0.0
2023-09-01 00:00:00-03:00,25.314217859699745,25.69145515650501,25.11773991357103,25.644302368164062,50089200,0.0,0.0
2023-09-04 00:00:00-03:00,25.683597479177163,25.715034670230068,25.31421797934438,25.377092361450195,21667400,0.0,0.0
2023-09-05 00:00:00-03:00,25.361375920549275,26.320189343011965,25.322080927402535,26.22587776184082,75082900,0.0,0.0
2023-09-06 00:00:00-03:00,26.21015489155772,26.56381576824755,26.107988525637012,26.343761444091797,57856500,0.0,0.0
2023-09-08 00:00:00-03:00,26.312325881356692,26.461648039401236,26.13942433139896,26.249454498291016,39074100,0.0,0.0
2023-09-11 00:00:00-03:00,26.30447074615011,26.477369315598935,26.194443566132907,26.22587776184082,30276200,0.0,0.0
2023-09-12 00:00:00-03:00,26.36734213201598,26.548101498879195,26.32018933945259,26.35162353515625,31963000,0.0,0.0
2023-09-13 00:00:00-03:00,26.445933323347095,26.48522831382442,25.95866584777832,25.95866584777832,47685700,0.0,0.0
2023-09-14 00:00:00-03:00,26.013677329138343,26.720999092559293,26.013677329138343,26.61882972717285,46502100,0.0,0.0
2023-09-15 00:00:00-03:00,26.61882959281303,26.713141159470016,26.414493861086903,26.63454818725586,54801500,0.0,0.0
2023-09-18 00:00:00-03:00,26.721000338103103,27.278996978580945,26.60311237269939,26.823169708251953,52363400,0.0,0.0
2023-09-19 00:00:00-03:00,26.88603973388672,27.208263425304846,26.77601257067302,26.88603973388672,43247200,0.0,0.0
2023-09-20 00:00:00-03:00,26.838886413199614,27.200405084552575,26.728856254165187,26.94891357421875,39102300,0.0,0.0
2023-09-21 00:00:00-03:00,26.721001208929152,26.948916350529053,26.430214682276347,26.532381057739258,60109400,0.0,0.0
2023-09-22 00:00:00-03:00,26.736721515806895,26.870325091354488,26.571680746713124,26.744579315185547,31020500,0.0,0.0
2023-09-25 00:00:00-03:00,26.68170562616008,26.980352943073992,26.665987030741924,26.917478561401367,26767200,0.0,0.0
2023-09-26 00:00:00-03:00,26.721001060499553,26.79173324205091,26.296607971191406,26.296607971191406,60687500,0.0,0.0
2023-09-27 00:00:00-03:00,26.610975129295614,27.129676818847656,26.54810074364532,27.129676818847656,53708700,0.0,0.0
2023-09-28 00:00:00-03:00,27.074661254882812,27.14539343457049,26.8860411097105,27.074661254882812,30765000,0.0,0.0
2023-09-29 00:00:00-03:00,27.113956594382703,27.26327875431255,26.917478648046597,27.223983764648438,40227600,0.0,0.0
2023-10-02 00:00:00-03:00,27.153253766587447,27.326155332625778,26.66598925995261,26.815311431884766,34403400,0.0,0.0
2023-10-03 00:00:00-03:00,26.69742393493652,26.901759677147606,26.430213811727874,26.697423934936523,37947300,0.0,0.0
2023-10-04 00:00:00-03:00,26.40663342727685,26.49308419889125,25.45568093554922,25.63644027709961,88895900,0.0,0.0
2023-10-05 00:00:00-03:00,25.54999120649065,25.88793351910998,25.37709264976641,25.72289276123047,35342000,0.0,0.0
2023-10-06 00:00:00-03:00,25.620721692222954,26.57953498065363,25.408528159289812,26.335901260375977,48132800,0.0,0.0
2023-10-09 00:00:00-03:00,26.838890080515498,27.56978831917425,26.799592090768666,27.467618942260742,77528400,0.0,0.0
2023-10-10 00:00:00-03:00,27.428322466929497,27.774122572681105,27.302576701382048,27.671953201293945,48326500,0.0,0.0
2023-10-11 00:00:00-03:00,27.616943496946124,27.70339428503588,27.106102564258585,27.601224899291992,41578500,0.0,0.0
2023-10-13 00:00:00-03:00,28.12778144308387,28.57575088785928,28.119920646921315,28.512876510620117,66943700,0.0,0.0
2023-10-16 00:00:00-03:00,28.607187577117802,28.9215504637802,28.26138450436932,28.827241897583008,49626600,0.0,0.0
2023-10-17 00:00:00-03:00,28.842966513200434,29.60529899597168,28.787952921598876,29.60529899597168,68814800,0.0,0.0
2023-10-18 00:00:00-03:00,29.85679264330521,30.344057153189304,29.79391825595717,30.273324966430664,85931700,0.0,0.0
2023-10-19 00:00:00-03:00,30.147573604911468,30.23402437249211,29.801770534588886,30.131855010986328,56016600,0.0,0.0
2023-10-20 00:00:00-03:00,30.406927373721008,30.540533942692036,29.385242602713944,29.746761322021484,66242400,0.0,0.0
2023-10-23 00:00:00-03:00,28.756512451051467,28.92155320705486,27.711248333665548,27.781980514526367,104499100,0.0,0.0
2023-10-24 00:00:00-03:00,28.017755592354103,28.442145666521537,27.640515307292336,28.198514938354492,78634900,0.0,0.0
2023-10-25 00:00:00-03:00,28.355698244748737,28.512878201135127,28.096345920283298,28.347837448120117,32846500,0.0,0.0
2023-10-26 00:00:00-03:00,28.174935671295316,28.237810051755297,27.62479983234783,28.057050704956055,47858600,0.0,0.0
2023-10-27 00:00:00-03:00,28.45786506652621,28.654343013129704,27.64051608913195,27.852712631225586,45843100,0.0,0.0
2023-10-30 00:00:00-03:00,27.96274388762196,28.072771062318335,27.39688642002273,27.569787979125977,31346900,0.0,0.0
2023-10-31 00:00:00-03:00,27.51476960359176,27.648376162755806,27.106098123598763,27.302576065063477,36965200,0.0,0.0
2023-11-01 00:00:00-03:00,27.52263490903728,27.931309453996885,27.428326321128434,27.601224899291992,46335300,0.0,0.0
2023-11-03 00:00:00-03:00,28.127786715012725,28.206376703276305,27.546210608608234,27.93130874633789,30959700,0.0,0.0
2023-11-06 00:00:00-03:00,28.088488637433212,28.394993755236438,27.907726287841797,27.907726287841797,33583600,0.0,0.0
2023-11-07 00:00:00-03:00,27.56192635934941,27.836994287879616,27.23970264392164,27.44403839111328,48919900,0.0,0.0
2023-11-08 00:00:00-03:00,27.19254703433318,27.349729993667744,26.65026897254532,26.854604721069336,59742900,0.0,0.0
2023-11-09 00:00:00-03:00,27.11395606623793,27.624799915967444,27.003928898115383,27.4126033782959,56231100,0.0,0.0
2023-11-10 00:00:00-03:00,27.23970562761497,27.55407157866825,27.121817646466017,27.286861419677734,40004800,0.0,0.0
2023-11-13 00:00:00-03:00,27.25542279106258,28.096348218170764,27.24756199379106,28.049192428588867,44120000,0.0,0.0
2023-11-14 00:00:00-03:00,28.049189939200634,28.48144381029913,27.892009983908974,28.434288024902344,50888600,0.0,0.0
2023-11-16 00:00:00-03:00,28.277107444014373,28.67792415847644,27.89987012323672,27.939165115356445,72361200,0.0,0.0
2023-11-17 00:00:00-03:00,28.159222199563725,29.015863212871462,28.151361402405183,28.85082244873047,87666300,0.0,0.0
2023-11-20 00:00:00-03:00,28.897977487361416,29.25163839992129,28.505021584076136,28.874401092529297,67796900,0.0,0.0
2023-11-21 00:00:00-03:00,28.717216615857954,28.717216615857954,28.22209136440786,28.57575225830078,49597800,0.0,0.0
2023-11-22 00:00:00-03:00,28.5032666314177,28.71561050415039,27.972402276319702,28.71561050415039,58578300,1.371248,0.0
2023-11-23 00:00:00-03:00,28.691113543234426,28.789118179587756,28.42976576928474,28.723779678344727,24068100,0.0,0.0
2023-11-24 00:00:00-03:00,28.568604956829212,29.254643631414783,28.348092191907654,28.805452346801758,53456200,0.0,0.0
2023-11-27 00:00:00-03:00,28.584939287901417,28.911625554539032,28.38076115013069,28.642108917236328,36996000,0.0,0.0
2023-11-28 00:00:00-03:00,28.723777889779786,29.091299147609067,28.707446380997172,29.07496452331543,36875900,0.0,0.0
2023-11-29 00:00:00-03:00,29.31998231781283,29.426152708051713,28.535935887942323,28.772783279418945,37528600,0.0,0.0
