Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_20,EMA_20,RSI_14
2023-02-24 00:00:00-03:00,16.822294113565928,16.8412172621567,16.317688848550457,16.336610794067383,64409100,0.0,0.0,16.417031240463256,16.408336639327214,62.277648238767156
2023-02-27 00:00:00-03:00,16.298762674079754,16.866443792600112,16.27983952900208,16.49429702758789,76250600,0.0,0.0,16.413877248764038,16.41652334297109,62.1429138414136
2023-02-28 00:00:00-03:00,16.532145001590397,16.979983222043302,15.920310974121096,15.920310974121094,130248100,0.0,0.0,16.40189290046692,16.369265022128232,45.10866141387204
2023-03-01 00:00:00-03:00,15.964463347974164,16.040154736361806,15.258016004033896,15.958155632019045,109257700,0.0,0.0,16.387700748443603,16.330111746879737,47.04794572327544
2023-03-02 00:00:00-03:00,16.033847806709584,16.191537104099304,15.37155323890231,15.54185676574707,124516200,0.0,0.0,16.342601680755614,16.25503984391472,37.52207733543421
2023-03-03 00:00:00-03:00,15.661697679133926,16.23568650482939,15.42201052679652,16.21045684814453,87591800,0.0,0.0,16.34228630065918,16.25079384431756,48.254889553427745
2023-03-06 00:00:00-03:00,16.210460591632422,16.47537866490593,16.002310762851373,16.37445640563965,50227400,0.0,0.0,16.38770079612732,16.26257123111014,43.72935712749518
2023-03-07 00:00:00-03:00,16.223074279713966,16.260920576827964,15.724776731784832,15.832005500793455,59052500,0.0,0.0,16.397477626800537,16.221564971079978,37.57305316990909
2023-03-08 00:00:00-03:00,15.863541191807077,16.349224458793866,15.850925760777198,16.033845901489258,66220400,0.0,0.0,16.386123943328858,16.203686964452288,40.93477630498575
2023-03-09 00:00:00-03:00,15.989693142406486,16.544758875522557,15.945540336747378,15.964462280273438,68042300,0.0,0.0,16.376347160339357,16.18090366119716,39.97192381259359
2023-03-10 00:00:00-03:00,15.86984980350758,16.134767854726572,15.731083663563831,15.75631332397461,48118600,0.0,0.0,16.342601776123047,16.140466486223584,37.27887870722858
2023-03-13 00:00:00-03:00,15.48508835398445,15.680623946833729,15.201248343615063,15.258016586303713,58605500,0.0,0.0,16.287725925445557,16.05642363861217,35.44627991838169
2023-03-14 00:00:00-03:00,15.314783702994054,15.5986236924945,14.88586865780359,14.98678970336914,58916700,0.0,0.0,16.194373893737794,15.954553740017595,36.63096318545935
2023-03-15 00:00:00-03:00,14.71556270716063,14.810176029053078,14.381261019862071,14.72187042236328,93708800,0.0,0.0,16.085252857208253,15.837155328812422,27.426115115348864
2023-03-16 00:00:00-03:00,14.759717130665246,14.83540851833197,14.488491362547354,14.671411514282228,66821000,0.0,0.0,15.976762580871583,15.726132108380975,29.816456919439176
2023-03-17 00:00:00-03:00,14.570491212917164,14.8291015625,14.41910963289847,14.8291015625,93502700,0.0,0.0,15.874895477294922,15.640700627820884,29.8165218211511
2023-03-20 00:00:00-03:00,14.829100702232967,14.917406318019284,14.4380307408994,14.463261604309082,57575200,0.0,0.0,15.751267194747925,15.528563577962617,31.400947246967647
2023-03-21 00:00:00-03:00,14.633568171199666,14.88587082179126,14.55787677448522,14.759718894958496,43391200,0.0,0.0,15.655392265319824,15.455340274819367,35.64956607892388
2023-03-22 00:00:00-03:00,14.753407908868132,14.898482953498515,14.532643890444293,14.71556282043457,46435600,0.0,0.0,15.578755187988282,15.384885279163672,39.13762660390861
2023-03-23 00:00:00-03:00,14.740795371329474,14.930022038263967,14.248804352996457,14.38126277923584,74711200,0.0,0.0,15.46048836708069,15.28930218393245,23.636420615627458
2023-03-24 00:00:00-03:00,14.324495353988542,14.58941342462206,14.179421487541918,14.374957084655762,52556800,0.0,0.0,15.362405681610108,15.202221698287051,19.80953439661461
2023-03-27 00:00:00-03:00,14.576798842335217,14.734488137633264,14.40018639849482,14.620951652526855,39148700,0.0,0.0,15.268738412857056,15.14686264630989,29.91631124196421
2023-03-28 00:00:00-03:00,14.646180746901054,14.911098800863936,14.60202793841954,14.879561424255373,29091100,0.0,0.0,15.21670093536377,15.121405387066602,31.211520138292357
2023-03-29 00:00:00-03:00,14.95525287723972,15.16340391156882,14.80387129115175,15.07509708404541,49148600,0.0,0.0,15.172548007965087,15.116995072493156,36.09471672984354
2023-03-30 00:00:00-03:00,15.295858894948854,15.314782040090348,14.936327558775856,15.11924648284912,56116900,0.0,0.0,15.15141749382019,15.117209492527056,39.50099911451761
2023-03-31 00:00:00-03:00,15.13816995720219,15.276936082036691,14.639871285302265,14.791254043579102,59547800,0.0,0.0,15.08045735359192,15.086166116436775,41.85017683848748
2023-04-03 00:00:00-03:00,15.19494105099346,15.45355140686239,15.012020885436767,15.447243690490724,73931200,0.0,0.0,15.034096717834473,15.120554456822866,57.08739933409532
2023-04-04 00:00:00-03:00,15.535547238059486,15.617546336862524,15.201246736539526,15.308475494384766,57505700,0.0,0.0,15.007920217514037,15.138451698495428,59.39395475873836
2023-04-05 00:00:00-03:00,15.258015265564584,15.47247278536399,14.677718659590967,15.358936309814451,93626400,0.0,0.0,14.974174737930298,15.159450232906764,61.01008700284303
2023-04-06 00:00:00-03:00,15.352628717506224,15.403089240036554,15.10663382055509,15.138171195983888,29565400,0.0,0.0,14.932860183715821,15.157423657961727,54.85146202682295
2023-04-10 00:00:00-03:00,15.157094796436166,15.554471272863871,15.157094796436166,15.459857940673828,41455900,0.0,0.0,14.918037414550781,15.186226922981927,65.8634501573735
2023-04-11 00:00:00-03:00,15.57970206218814,16.210459211214804,15.535548051174294,16.18522834777832,80565000,0.0,0.0,14.964398002624511,15.28136991581968,69.9646454325559
2023-04-12 00:00:00-03:00,16.387068768718525,16.494297521220513,15.8824635822819,16.305070877075195,71563400,0.0,0.0,15.030312061309814,15.378865245463063,71.79934018124617
2023-04-13 00:00:00-03:00,16.30507124153749,16.456452800852265,16.27353266475919,16.418607711791992,38852800,0.0,0.0,15.11514892578125,15.47788833749439,79.7421938802929
2023-04-14 00:00:00-03:00,16.273534381260784,16.65198892100323,16.223073856166714,16.588912963867188,38421100,0.0,0.0,15.211023998260497,15.583700206672752,80.84356823859193
2023-04-17 00:00:00-03:00,16.551065437291822,16.904289061015426,16.53214229201116,16.84752082824707,49427100,0.0,0.0,15.311944961547852,15.704064075394117,80.91065630136112
2023-04-18 00:00:00-03:00,16.8475208497312,17.421510893240267,16.72767787202175,17.27643585205078,99478800,0.0,0.0,15.452603673934936,15.853813768409037,81.77255432219913
2023-04-19 00:00:00-03:00,17.131364521394012,17.225977855618936,16.68352751129491,16.721372604370117,73217800,0.0,0.0,15.550686359405518,15.93643841945295,69.923684421313
2023-04-20 00:00:00-03:00,16.727678775367707,17.01782646726826,16.58260492941743,16.83490753173828,54738400,0.0,0.0,15.656653594970702,16.022006906337268,70.42045685951034
2023-04-24 00:00:00-03:00,16.778140693556754,17.194440322834975,16.71506473695349,17.15659523010254,43820900,0.0,0.0,15.795420217514039,16.130062937172056,78.19551607352682
2023-04-25 00:00:00-03:00,17.13136441771956,17.345821948970926,16.85383092967536,17.08721160888672,53854100,0.0,0.0,15.931032943725587,16.221219953525832,72.72727993620195
2023-04-26 00:00:00-03:00,17.106135743329215,17.16921050068566,16.87275505065918,16.87275505065918,40249400,0.0,0.0,16.0436231136322,16.28327091515758,71.23293097413321
2023-04-27 00:00:00-03:00,16.935830723217084,17.143980546947343,16.342918630168466,16.4627628326416,115632700,0.0,0.0,16.122783184051514,16.300365383489392,63.65058256210336
2023-04-28 00:00:00-03:00,16.768401830852703,17.08813748814089,16.448664818344692,16.839454650878906,81138500,2.930163,0.0,16.211001062393187,16.351707218478868,70.25783723960373
2023-05-02 00:00:00-03:00,16.83945377216271,16.86787408555827,16.086295816493973,16.1573486328125,67911100,0.0,0.0,16.26290616989136,16.333196876986833,57.64877297020524
2023-05-03 00:00:00-03:00,16.057878487927216,16.334983032335774,15.929983665824803,16.100509643554688,51133700,0.0,0.0,16.328368949890137,16.311036188088533,48.911340034363
2023-05-04 00:00:00-03:00,16.263927469878485,16.612084785309733,16.0649812069005,16.35629653930664,57854400,0.0,0.0,16.373821592330934,16.31534669772835,50.636042285669355
2023-05-05 00:00:00-03:00,16.555245755430406,17.173403616913525,16.469983443293437,17.052614212036133,83365200,0.0,0.0,16.4610285282135,16.38556265147195,56.87689196144992
2023-05-08 00:00:00-03:00,17.37235068740367,17.500244151315698,17.201823358414362,17.414981842041016,59352300,0.0,0.0,16.56383080482483,16.48360257438329,58.60174776564052
2023-05-09 00:00:00-03:00,17.34392792752837,17.62103244813981,17.223138534273655,17.47182273864746,33978200,0.0,0.0,16.680513381958008,16.577718780503687,56.785915091163304
2023-05-10 00:00:00-03:00,17.47182465334235,17.635245216472327,17.28708783428323,17.4291934967041,41500700,0.0,0.0,16.77898015975952,16.658811610618013,51.81263186388139
2023-05-11 00:00:00-03:00,17.144980543228154,18.104190285401792,17.002876249526075,18.06866455078125,136878100,0.0,0.0,16.873151969909667,16.79308331920499,65.67309164412711
2023-05-12 00:00:00-03:00,18.1752425605373,18.999452046846272,18.104189738223795,18.651294708251957,117237500,0.0,0.0,16.990463161468504,16.970055832447557,69.05087889585684
2023-05-15 00:00:00-03:00,18.516296141150928,18.58024355144324,18.04734936915393,18.232086181640625,81996700,0.0,0.0,17.081137084960936,17.090249199037373,61.053983215154574
2023-05-16 00:00:00-03:00,18.55182210831672,19.20550565316797,18.53050585443834,18.68682098388672,117782700,0.0,0.0,17.186032485961913,17.24230365473731,65.23416468365696
2023-05-17 00:00:00-03:00,18.899980602904822,19.01366458670894,18.125507616226763,18.232086181640625,107129200,0.0,0.0,17.255260753631593,17.33656865729953,62.379274107398736
2023-05-18 00:00:00-03:00,18.18234797629959,18.367084772206525,18.01182201589777,18.33866310119629,63010500,0.0,0.0,17.30837211608887,17.432006223384935,68.0829344778793
2023-05-19 00:00:00-03:00,18.530506145895387,18.601558971387625,18.217874526861497,18.310243606567383,69245500,0.0,0.0,17.38781566619873,17.51564787892612,65.19829883718131
2023-05-22 00:00:00-03:00,18.38840022593277,18.48076930428752,18.118401119275617,18.20366477966309,38010200,0.0,0.0,17.45625352859497,17.58117329804393,74.00012795785088
2023-05-23 00:00:00-03:00,18.224979129590796,18.779189517372288,18.132611409237143,18.651294708251957,58285300,0.0,0.0,17.530988502502442,17.683089622825648,77.40465361037182
2023-05-24 00:00:00-03:00,18.651294975227728,19.11313629404653,18.50918932856661,18.93550491333008,54796400,0.0,0.0,17.62340316772461,17.802367269540355,77.54181433052264
2023-05-25 00:00:00-03:00,19.04208264888533,19.070504319078864,18.60866302019251,18.793399810791016,49182700,0.0,0.0,17.7194354057312,17.896751321088036,71.08439412973877
2023-05-26 00:00:00-03:00,19.04918915818999,19.120241982526217,18.850242876312432,19.04208374023437,39866600,0.0,0.0,17.84840145111084,18.005830599101973,70.26554474920768
2023-05-29 00:00:00-03:00,19.00655746661229,19.056294035671048,18.87155723972432,18.963926315307617,17977100,0.0,0.0,17.954625034332274,18.097077810169175,68.48598189144508
2023-05-30 00:00:00-03:00,18.985240105473277,19.042082088969128,18.658399039177045,18.75076675415039,45736700,0.0,0.0,18.08429594039917,18.159333900072145,65.70944804660382
2023-05-31 00:00:00-03:00,18.6655080133207,18.729455426341502,18.381298041683813,18.55892944335937,49207600,0.0,0.0,18.207216930389404,18.19739061848045,56.52179208210186
2023-06-01 00:00:00-03:00,18.686820704248397,19.18418911220842,18.58734756474434,19.1557674407959,63148200,0.0,0.0,18.34719047546387,18.288664601558114,56.68552171734809
2023-06-02 00:00:00-03:00,19.489715581194908,19.61050497597757,19.26234762753811,19.312084197998047,39919300,0.0,0.0,18.46016397476196,18.38613313455239,65.38466136519
2023-06-05 00:00:00-03:00,19.56787490658232,19.58208438805746,19.347611003467957,19.51813697814941,39321700,0.0,0.0,18.565321731567384,18.493943024418776,62.74515881700321
2023-06-06 00:00:00-03:00,19.503926396066785,20.07234627959569,19.33339907578821,19.93024063110352,75426600,0.0,0.0,18.688242626190185,18.630733272674465,76.37975478663833
2023-06-07 00:00:00-03:00,20.35655999724004,20.64787541098635,20.200244839080117,20.51287651062012,82330400,0.0,0.0,18.842426776885986,18.80998500962167,79.42317957443647
2023-06-09 00:00:00-03:00,20.676292954818877,21.59287017319971,20.61945096728533,21.51471328735352,80442400,0.0,0.0,19.0147292137146,19.067578178929466,84.322722438388
2023-06-12 00:00:00-03:00,21.47208237462709,22.01918739227333,21.34418890959523,21.891292572021484,119350400,0.0,0.0,19.176729106903075,19.336503359223943,87.33817662420122
2023-06-13 00:00:00-03:00,22.13625543311293,22.13625543311293,21.644170696456246,21.848575592041016,79174900,1.893576,0.0,19.357553577423097,19.575748333777952,85.26490289137965
2023-06-14 00:00:00-03:00,21.90914057726067,22.787322998046875,21.86371630296895,22.787322998046875,98326000,0.0,0.0,19.562578678131104,19.88161258751785,87.12401916845039
2023-06-15 00:00:00-03:00,22.86302776252913,23.35511249592848,22.16653813489808,22.249813079833984,120579500,0.0,0.0,19.763465023040773,20.107155491547957,80.95382878881877
2023-06-16 00:00:00-03:00,22.128685390469887,22.651052991446218,21.98484618756504,22.439077377319336,94572000,0.0,0.0,19.968485736846922,20.32924329019285,80.74894709636163
2023-06-19 00:00:00-03:00,22.431505902340184,23.05986056703443,22.370941649500946,23.029579162597656,34573900,0.0,0.0,20.204452514648438,20.586418135183784,83.67781006144426
2023-06-20 00:00:00-03:00,22.93873397363831,23.27940882673787,22.63591268419748,23.143138885498047,55605300,0.0,0.0,20.451426219940185,20.82991534949943,86.99462414648843
2023-06-21 00:00:00-03:00,23.41567770239689,24.22572515627533,23.355113447264834,24.11216735839844,89294300,0.0,0.0,20.72446985244751,21.142510778918385,91.35755820890775
2023-06-22 00:00:00-03:00,23.8169164214716,23.991039926271256,23.52923655765767,23.80934715270996,43455800,0.0,0.0,20.968161964416502,21.396495195469964,86.24467356238918
2023-06-23 00:00:00-03:00,23.62008131610964,23.680645567936967,22.628339706984303,22.832744598388672,76023400,0.0,0.0,21.170129203796385,21.53328085289079,74.3140883244323
2023-06-26 00:00:00-03:00,22.80246353450739,23.506522431012502,22.80246353450739,23.34754180908203,53635000,0.0,0.0,21.385402107238768,21.70606761062329,75.36465038361975
2023-06-27 00:00:00-03:00,23.41567741552368,23.620082315577303,22.9690154979098,23.165849685668945,48399600,0.0,0.0,21.595498275756835,21.845094474913353,72.10631101779484
2023-06-28 00:00:00-03:00,23.150708739928792,23.60494137923249,23.127996602575596,23.385395050048828,36794600,0.0,0.0,21.827229690551757,21.9917897677834,70.65014428789675
2023-06-29 00:00:00-03:00,23.46867046247272,23.55951756412397,23.286977703135907,23.491382598876957,32071800,0.0,0.0,22.073852348327637,22.13460813264945,66.31089451613327
2023-06-30 00:00:00-03:00,23.468669264269185,23.52923351428932,22.196818569880744,22.35580062866211,104262900,0.0,0.0,22.233854007720947,22.155674084650656,53.40630561527947
2023-07-03 00:00:00-03:00,22.499644468566164,22.847890061106146,22.499644468566164,22.77218437194824,31266900,0.0,0.0,22.40685901641846,22.214389350107567,56.421064468024525
2023-07-04 00:00:00-03:00,22.681333689282106,23.006867090691312,22.681333689282106,22.82517433166504,18308000,0.0,0.0,22.57221088409424,22.272559348351137,50.300108973810296
2023-07-05 00:00:00-03:00,22.83274538197449,23.12799593926958,22.454218434071777,22.794893264770508,53585500,0.0,0.0,22.715443515777586,22.322305435629175,54.699748221019505
2023-07-06 00:00:00-03:00,22.598059000265582,22.711616795449693,22.06812069745214,22.44664764404297,47685700,0.0,0.0,22.81213207244873,22.334147550716203,50.06353008291084
2023-07-07 00:00:00-03:00,22.529922089655635,22.86302617821355,22.227100847314617,22.333087921142575,55533500,0.0,0.0,22.853050804138185,22.334046633613955,43.64639961136695
2023-07-10 00:00:00-03:00,22.037838500733645,22.46178826137181,21.96213282534256,22.37094116210937,25590200,0.0,0.0,22.877033233642578,22.337560398232565,42.857122693606485
2023-07-11 00:00:00-03:00,22.355802247826656,22.355802247826656,21.9545631599042,22.0681209564209,40877000,0.0,0.0,22.888010501861572,22.31189949901241,28.43450980707817
2023-07-12 00:00:00-03:00,22.10597553515157,22.53749604815171,22.060551259282025,22.0832633972168,40181800,0.0,0.0,22.85280752182007,22.29012463217473,30.612260637853524
2023-07-13 00:00:00-03:00,22.00755918918553,22.49964399234774,21.984848493694987,22.431509017944336,35886500,0.0,0.0,22.861892318725587,22.303589811771836,44.75251930858769
2023-07-14 00:00:00-03:00,22.333089295565244,22.39365354776069,21.848575278001658,21.992414474487305,34451100,0.0,0.0,22.839559173583986,22.273954065363785,31.919211249999393
2023-07-17 00:00:00-03:00,21.50790352936086,22.022700468544546,21.15965939048124,21.94699478149414,52160800,0.0,0.0,22.78542995452881,22.24281508594763,33.12373269078108
2023-07-18 00:00:00-03:00,21.95456401801019,22.105975381927603,21.73501768472651,21.82586479187012,35640400,0.0,0.0,22.71956624984741,22.203105534130724,27.801768489182535
2023-07-19 00:00:00-03:00,21.81072140194744,22.05297840721986,21.629028647993124,22.0302677154541,46517700,0.0,0.0,22.615471267700194,22.186644789494856,29.76940055976833
2023-07-20 00:00:00-03:00,22.007557591324588,22.219533212296422,21.86371693980921,22.052980422973636,33177100,0.0,0.0,22.527652931213378,22.17391484982617,43.93942979907917
2023-07-21 00:00:00-03:00,22.068121258153976,22.605630286832028,22.052979833353863,22.4693603515625,52059200,0.0,0.0,22.50948371887207,22.2020525166582,43.939344198464426
2023-07-24 00:00:00-03:00,22.560207080437515,23.02201045094263,22.5299256733695,22.93873405456543,45268100,0.0,0.0,22.48904333114624,22.272212663125554,51.94807744407842
2023-07-25 00:00:00-03:00,23.0901448342108,23.50652391756927,22.86302923309995,23.46867179870605,56261000,0.0,0.0,22.504184436798095,22.38616115222846,59.86695611272305
2023-07-26 00:00:00-03:00,23.43081967984284,23.63522314325629,23.188561209634624,23.46867179870605,45880200,0.0,0.0,22.508348274230958,22.489257404273946,66.66666666666666
2023-07-27 00:00:00-03:00,23.35511249592848,23.385393900278164,22.24224236775514,22.249813079833984,86471900,0.0,0.0,22.44626979827881,22.46645318289871,49.00182898948335
2023-07-28 00:00:00-03:00,22.28009666173537,22.67376503900289,22.19682027009185,22.529924392700195,43608600,0.0,0.0,22.45497598648071,22.472498060022662,51.80104865443717
2023-07-31 00:00:00-03:00,22.938733815998223,23.58222995411636,22.938733815998223,23.55194854736328,91290800,0.0,0.0,22.493964195251465,22.575302868340817,64.454273614006
2023-08-01 00:00:00-03:00,23.536805924303813,23.536805924303813,22.673764938253942,23.165849685668945,75752400,0.0,0.0,22.51099796295166,22.631545422372067,59.834916555510155
2023-08-02 00:00:00-03:00,23.09771448681813,23.150708028381057,22.560205471039048,23.112855911254883,62068400,0.0,0.0,22.52689609527588,22.677384516551385,56.54067308389492
2023-08-03 00:00:00-03:00,23.41567656223832,23.567086470713125,23.18099026552468,23.408105850219727,57304400,0.0,0.0,22.574969005584716,22.746977024519797,63.97608156790915
2023-08-04 00:00:00-03:00,23.24155676426235,23.574659461484405,22.514784223849347,22.711618423461918,120685800,0.0,0.0,22.593895530700685,22.74360953870476,56.688729788217444
2023-08-07 00:00:00-03:00,22.60563335337645,23.090147460980383,22.60563335337645,22.85546112060547,44984900,0.0,0.0,22.618121528625487,22.754262070314354,58.97099427543522
2023-08-08 00:00:00-03:00,22.64348180377033,23.00686732553211,22.49964115991916,22.8781681060791,34771300,0.0,0.0,22.658623886108398,22.76606264514909,57.62942480002419
2023-08-09 00:00:00-03:00,22.870600545032417,23.25669825658868,22.83274842278737,23.059864044189453,48561500,0.0,0.0,22.70745391845703,22.794043730771985,58.80795740655153
2023-08-10 00:00:00-03:00,22.938732754829587,23.36268398148666,22.802464264795955,23.188560485839844,54020200,0.0,0.0,22.745306491851807,22.831616755064164,56.62481429268178
2023-08-11 00:00:00-03:00,23.173420272693523,23.49895367976752,22.83274544111243,23.13556671142578,39403200,0.0,0.0,22.802464103698732,22.86056436995575,51.96373231114798
2023-08-14 00:00:00-03:00,23.075002245550017,23.27183643043832,22.916021621581987,23.19613075256348,27992700,0.0,0.0,22.864920902252198,22.89252307306125,46.99998236395267
2023-08-15 00:00:00-03:00,24.2635773679508,24.33928449211543,23.355113537461467,23.36268424987793,87366200,0.0,0.0,22.941761875152586,22.93730032799617,48.874598591709066
2023-08-16 00:00:00-03:00,23.468671648430544,24.21058414753882,23.377824542188453,23.87748146057129,74461000,0.0,0.0,23.03412256240845,23.026841388241422,70.32138752770072
2023-08-17 00:00:00-03:00,24.036463209071552,24.36956591152612,23.703359062651156,23.801776885986328,57570600,0.0,0.0,23.12156238555908,23.10064476897903,66.73309882163647
2023-08-18 00:00:00-03:00,23.779064530287737,23.98346944399545,23.604942467780788,23.862340927124023,45579700,0.0,0.0,23.191211414337157,23.173187260230932,55.46667723711007
2023-08-21 00:00:00-03:00,23.998610156961693,24.24843645212037,23.445959690685115,23.69578742980957,42236900,0.0,0.0,23.229064083099367,23.222958704952706,60.11561745897906
2023-08-22 00:00:00-03:00,23.970310009885065,24.056760787963867,23.765972761067403,24.056760787963867,31372200,1.149304,0.0,23.258468532562254,23.302368427144245,66.12198916856491
2023-08-23 00:00:00-03:00,24.52044819230326,25.337797164916992,24.433997416620876,25.337797164916992,95507400,0.0,0.0,23.3519248008728,23.496218783122604,74.65637045312313
2023-08-24 00:00:00-03:00,25.361376356913027,25.71503729735035,25.023434013608014,25.29850196838379,49332300,0.0,0.0,23.504359245300293,23.667864800766527,89.7251430814202
2023-08-25 00:00:00-03:00,25.447824114312493,25.518556293984137,24.991993845758454,25.125598907470703,34079000,0.0,0.0,23.63414297103882,23.806696620452637,84.5526869209072
2023-08-28 00:00:00-03:00,25.227765040217623,25.416385172349397,25.039147906101157,25.408527374267575,24956100,0.0,0.0,23.726971912384034,23.959251930339775,85.68651724262226
2023-08-29 00:00:00-03:00,25.46354484558105,25.542134830468505,25.14131961170944,25.46354484558105,40607500,0.0,0.0,23.841856670379638,24.102517922267516,85.1561187979162
